# ----------------------------------------
# 보고서 개요
# 계정: APP_러닝라이프
# 속성: 러닝라이프
# ----------------------------------------
#  
# 시작일: 20250101
# 종료일: 20260601
N주,활성 사용자
0361,4193,10,0
0362,4066,7,3
0363,3796,7,2
0364,3603,7,1
0365,3445,7,0
0366,3417,164,159
0367,3522,487,352
0368,3706,869,442
0369,4012,1567,888
0370,4061,1843,440
0371,4074,2059,346
0372,4109,2257,343
0373,4093,2333,309
0374,4058,2285,295
0375,4108,2221,337
0376,4142,1809,368
0377,4117,1735,328
0378,4233,2004,679
0379,4124,2013,337
0380,4056,1994,276
0381,3888,2005,285
0382,3909,1992,288
0383,4022,1933,312
0384,4152,1932,321
0385,4267,1606,281
0386,4366,1542,262
0387,4444,1497,214
0388,4536,1475,246
0389,4630,1478,303
0390,4754,1517,362
0391,4889,1561,412
0392,5121,1933,825
0393,5203,1957,331
0394,5287,1990,281
0395,5343,1988,239
0396,5378,1985,306
0397,5363,1982,378
0398,5316,1959,359
0399,5116,1588,320
0400,5028,1549,270
0401,4969,1527,236
0402,4930,1534,256
0403,4922,1511,252
0404,4994,1709,593
0405,4955,1655,291
0406,4922,1634,302
0407,4923,1783,512
0408,4756,1866,400
0409,4708,1869,258
0410,4698,1868,236
0411,4694,1662,224
0412,4656,1625,223
0413,4659,1629,308
0414,4654,1499,340
0415,4658,1443,305
0416,4741,1567,408
0417,4937,1923,742
0418,5062,2132,579
0419,5124,2260,443
0420,5164,2359,446
0421,5158,2375,374
0422,5033,2474,497
0423,5063,2459,390
0424,5121,2246,414
0425,5214,2171,488
0426,5363,2281,672
0427,5405,2284,438
0428,5445,2373,551
0429,5479,2329,392
0430,5548,2366,403
0431,5659,2458,543
0432,5767,2529,632
0433,5862,2441,510
0434,5882,2574,743
0435,5940,2526,453
0436,5970,2522,388
0437,5968,2524,412
0438,6090,2588,597
0439,6186,2571,584
0440,6298,2652,689
0441,6331,2452,351
0442,6342,2340,247
0443,6325,2260,221
0444,6328,2148,176
0445,6347,1876,145
0446,6282,1583,110
0447,6097,1078,42
0448,5947,855,44
0449,5850,695,43
0450,5740,541,37
0451,5648,421,43
0452,5531,321,32
0453,5482,279,63
0454,5405,297,59
0455,5283,303,49
0456,5060,304,38
0457,4923,319,53
0458,4764,320,44
0459,4674,346,59
0460,4570,346,63
0461,4377,336,46
0462,4178,335,49
0463,3980,329,34
0464,3643,304,25
0465,3441,289,28
0466,3285,269,38
0467,3097,246,40
0468,2758,244,45
0469,2426,229,35
0470,1912,218,23
0471,1676,219,27
0472,1506,219,30
0473,1354,221,41
0474,1234,214,33
0475,1123,195,26
0476,1027,171,12
0477,996,152,0
0478,959,127,1
0479,925,101,0
0480,898,65,0
0481,863,35,0
0482,837,13,0
0483,782,1,0
0484,735,1,0
0485,691,0,0
0486,656,0,0
0487,610,0,0
0488,574,0,0
0489,518,0,0
0490,461,0,0
0491,422,0,0
0492,380,0,0
0493,350,0,0
0494,328,0,0
0495,303,0,0
0496,270,0,0
0497,236,0,0
0498,201,0,0
0499,171,0,0
0500,152,0,0
0501,127,0,0
0502,101,0,0
0503,65,0,0
0504,35,0,0
0505,13,0,0
0506,1,0,0
0507,1,0,0
0508,0,0,0
0509,0,0,0
0510,1,1,1
0511,2,2,1
0512,2,2,0
0513,2,2,0
0514,2,2,0
0515,2,2,0
0516,2,2,0

# 사용자 유지율
# 시작일: 20260419
# 종료일: 20260530
날짜,0주째,1주째,2주째,3주째,4주째,5주째
4월 19일 - 4월 25일,43,0,0,0,0,0
4월 26일 - 5월 2일,0,0,0,0,0,-1
5월 3일 - 5월 9일,0,0,0,0,-1,-1
5월 10일 - 5월 16일,0,0,0,-1,-1,-1
5월 17일 - 5월 23일,0,0,-1,-1,-1,-1
5월 24일 - 5월 30일,0,-1,-1,-1,-1,-1

#  
# 시작일: 20250101
# 종료일: 20260601
페이지 제목 및 화면 클래스,조회수
러닝라이프,3624295
서울 10K 챌린지 - 러닝라이프,22115
제22회 한강 시민 마라톤 대회 - 러닝라이프,20514
2026 대구 마라톤 - 러닝라이프,18976
제3회 시즌 오프 레이스 - 러닝라이프,17834
버닝런 일레븐 - 러닝라이프,16026
2025 서울 라이프 마라톤 - 러닝라이프,15180
2025 경주마라톤 - 러닝라이프,11454
2025 JTBC 서울마라톤 - 러닝라이프,11108
2026 서울하프마라톤 - 러닝라이프,10623
제11회 월미 알몸 마라톤 대회 - 러닝라이프,9989
션과 함께 2025 LONG RUN - 러닝라이프,9176
2026 서울마라톤 - 러닝라이프,8965
2025 안양천 단풍길 마라톤 - 러닝라이프,7725
손기정 평화 마라톤 대회 - 러닝라이프,7325
2025 스포츠 서울 하프 마라톤 - 러닝라이프,6916
2025 에버랜드 10K 서킷런 - 러닝라이프,6728
2025 인천마라톤 - 러닝라이프,5650
슬로우런 (Slow Run) - 러닝라이프,5572
제4회 천안 이봉주 마라톤대회 - 러닝라이프,5406
2025년 위런위로 WeRunWe路 - 러닝라이프,5256
2025 뉴런 한강마라톤 - 러닝라이프,5203
2025 아시아 오픈 마라톤 - 러닝라이프,5079
제22회 부산마라톤 - 러닝라이프,4641
제19회 양산 전국 하프 마라톤 대회 - 러닝라이프,4592
2025 MBN SEOUL MARATHON - 러닝라이프,4466
제2회 한강 서울 하프 마라톤 - 러닝라이프,4402
2025 서울 레이스 - 러닝라이프,4315
2025 쥬라기 파크 런 - 러닝라이프,4190
2025 시즌마감 마라톤 - 러닝라이프,4031
2025 춘천 마라톤 - 러닝라이프,4018
2026 머니투데이방송 삼일절 마라톤 - 러닝라이프,3739
디즈니런 서울 2025 - 러닝라이프,3737
10th SUPER BLUE MARATHON (슈퍼 블루 마라톤) - 러닝라이프,3632
[현장 관람 티켓] BREAKING SUB2 - 러닝라이프,3614
2025 서울신문 월미도 런 및 펫 동반걷기 - 러닝라이프,3419
2026 고양특례시 하프마라톤 - 러닝라이프,3343
제2회 garden5 LIFE RACE - 러닝라이프,3146
제3회 영남 알프스 전국 하프마라톤대회 - 러닝라이프,3119
2025 서울특별시육상연맹회장배 서울 사랑마라톤 - 러닝라이프,3026
2025 남원 춘향 전국 마라톤 - 러닝라이프,3008
꽈자런 2025 - 러닝라이프,2976
제35회 진주마라톤대회 - 러닝라이프,2965
2025 무등산 트레일런 - 러닝라이프,2942
2025 황영조 로드 레이스 - 러닝라이프,2793
2025 김대중 평화 마라톤 대회 - 러닝라이프,2764
제27회 국제신문 부산마라톤대회 - 러닝라이프,2743
2025 YTN서울투어마라톤 - 러닝라이프,2689
2025 올림픽 데이 런 - 러닝라이프,2606
2025 공주 백제 마라톤 - 러닝라이프,2283
제25회 합천벚꽃마라톤대회 - 러닝라이프,2280
2025 인천송도국제마라톤대회 - 러닝라이프,2250
